Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead_Time,Profit Margin,Cost Percentage,Unit Price,Recommended Factory,Factory_Latitude,Factory_Longitude,Order Year,Order Month,Order Quarter,Order Day of Week,Current Factory,Recommended Predicted Lead_Time,Current Predicted Lead_Time,Lead_Time Reduction,Lead_Time Reduction (%),Recommendation
US-2021-167997-CHO-TRI-54000,69,,22-07-2026,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1602.0766666666666,1606.3566666666666,4.279999999999973,0.2664414503213259,Reassign
US-2021-168305-CHO-MIL-31000,1446,2024-11-01,01-05-2027,Standard Class,168305,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1206.0,0.6492307692307693,0.3507692307692308,3.25,Sugar Shack,32.076176,-81.088371,2024.0,11.0,4.0,4.0,Wicked Choccy's,1121.2177857142856,1122.6597857142856,1.4420000000000073,0.12844496777646164,Reassign
US-2021-168312-CHO-SCR-58000,135,2024-03-01,28-08-2026,Standard Class,168312,United States,Houston,Texas,77036,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,968.0,0.6944444444444444,0.3055555555555555,3.6,Secret Factory,32.881893,-111.768036,2024.0,3.0,1.0,4.0,Lot's O' Nuts,1029.47,1032.2566666666667,2.7866666666666333,0.26995869890240154,Reassign
US-2021-168368-CHO-SCR-58000,106,2024-02-11,08-08-2026,Second Class,168368,United States,Columbia,Missouri,65203,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,644.0,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,2.0,1.0,6.0,Lot's O' Nuts,655.3966666666666,656.56,1.1633333333332985,0.17718614191137116,Reassign
US-2021-168473-CHO-FUD-51000,1976,,24-06-2027,Standard Class,168473,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1665.840888888889,1673.8066666666666,7.965777777777703,0.47590787732022233,Reassign
US-2021-168494-CHO-TRI-54000,1846,2024-12-12,06-06-2027,Second Class,168494,United States,Fresno,California,93727,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,906.0,0.6533333333333333,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,12.0,4.0,3.0,Wicked Choccy's,1202.6669841269843,1214.271984126984,11.60499999999979,0.9557166888226734,Reassign
US-2021-168501-CHO-FUD-51000,1659,,20-05-2027,Standard Class,168501,United States,Dallas,Texas,75220,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1673.8874444444446,1686.161222222222,12.273777777777468,0.7279124686310623,Reassign
US-2021-168592-CHO-MIL-31000,1059,2024-09-08,07-03-2027,Standard Class,168592,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,940.0,0.6492307692307692,0.3507692307692307,3.25,Sugar Shack,32.076176,-81.088371,2024.0,9.0,3.0,6.0,Wicked Choccy's,989.2326666666667,992.586,3.353333333333353,0.3378380647453574,Reassign
US-2021-168823-OTH-GUM-21000,1185,,17-03-2027,First Class,168823,United States,Philadelphia,Pennsylvania,19143,Other,Atlantic,OTH-GUM-21000,Wonka Gum,11.25,9,5.85,5.4,,0.52,0.48000000000000004,1.25,Lot's O' Nuts,41.446333,-90.565487,,,,,Secret Factory,1551.9833333333333,1555.04,3.056666666666615,0.19656514730596095,Reassign
US-2021-168984-CHO-SCR-58000,1728,,25-05-2027,Standard Class,168984,United States,Tigard,Oregon,97224,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1646.121111111111,1649.0655555555556,2.9444444444445708,0.1785522979680825,Reassign
US-2021-169061-CHO-NUT-13000,159,2024-03-05,29-08-2026,Second Class,169061,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,848.0,0.7134670487106017,0.28653295128939826,3.49,Secret Factory,32.881893,-111.768036,2024.0,3.0,1.0,1.0,Lot's O' Nuts,964.14,1033.4066666666668,69.26666666666677,6.702750127410321,Reassign
US-2021-169257-CHO-TRI-54000,590,2024-06-06,03-12-2026,Standard Class,169257,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,910.0,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,6.0,2.0,3.0,Wicked Choccy's,1033.858888888889,1040.3655555555556,6.506666666666661,0.6254211927645085,Reassign
US-2021-169460-CHO-FUD-51000,380,,12-10-2026,Second Class,169460,United States,San Jose,California,95123,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1679.0388888888888,1692.822222222222,13.783333333333303,0.8142221405411065,Reassign
US-2021-169684-CHO-FUD-51000,1381,,15-04-2027,First Class,169684,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1550.331111111111,1552.901111111111,2.5699999999999363,0.1654966940014026,Reassign
US-2021-169775-CHO-SCR-58000,988,,23-02-2027,Second Class,169775,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1609.8160000000003,1622.56,12.743999999999687,0.785425500443724,Reassign
US-2021-169789-CHO-NUT-13000,2029,,27-06-2027,Standard Class,169789,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,,0.7134670487106017,0.2865329512893983,3.4899999999999998,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1409.4127777777778,1411.5194444444444,2.1066666666665697,0.14924815063356964,Reassign
US-2021-169852-CHO-MIL-31000,1393,,18-04-2027,Standard Class,169852,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1654.9172222222226,1659.6330555555558,4.715833333333194,0.2841491567998799,Reassign
US-2022-100146-CHO-MIL-31000,2543,,09-11-2027,Standard Class,100146,United States,Camarillo,California,93010,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1654.9172222222226,1659.6330555555558,4.715833333333194,0.2841491567998799,Reassign
US-2022-100146-CHO-SCR-58000,2540,,09-11-2027,Standard Class,100146,United States,Camarillo,California,93010,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,,0.6944444444444444,0.3055555555555556,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1693.3255555555554,1695.5605555555555,2.2350000000001273,0.1318148144386281,Reassign
US-2022-100251-CHO-SCR-58000,2556,,13-11-2027,Standard Class,100251,United States,Long Beach,New York,11561,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,36.0,10,25.0,11.0,,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1579.8944444444444,1585.0233333333333,5.128888888888923,0.3235844407478075,Reassign
US-2022-100454-CHO-FUD-51000,3726,,17-05-2028,Standard Class,100454,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1556.7215555555556,1561.864888888889,5.14333333333343,0.32930718719161417,Reassign
US-2022-100454-CHO-SCR-58000,3724,,17-05-2028,Standard Class,100454,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,,0.6944444444444444,0.3055555555555556,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1531.9922222222224,1533.5822222222223,1.5899999999999181,0.10367882314754173,Reassign
US-2022-100531-CHO-TRI-54000,3348,,21-03-2028,First Class,100531,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1634.7377777777776,1642.3477777777778,7.610000000000127,0.4633610556161886,Reassign
US-2022-100573-CHO-MIL-31000,3316,,23-03-2028,Standard Class,100573,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,,0.6492307692307692,0.3507692307692307,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1713.7777777777776,1717.4077777777777,3.630000000000109,0.21136506116777404,Reassign
US-2022-100657-CHO-TRI-54000,3547,2024-11-02,29-04-2028,Standard Class,100657,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1539.0,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,11.0,4.0,5.0,Wicked Choccy's,1407.9211111111113,1431.177777777778,23.25666666666666,1.6250019409033736,Reassign
US-2022-100685-CHO-MIL-31000,4065,,12-06-2028,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,,0.6492307692307692,0.3507692307692307,3.25,Sugar Shack,32.076176,-81.088371,,,,,Wicked Choccy's,1589.1633333333334,1592.8033333333333,3.6399999999998727,0.22852789944771626,Reassign
US-2022-100734-CHO-MIL-31000,3200,,12-03-2028,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,,0.6492307692307692,0.3507692307692307,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1652.22,1659.785,7.565000000000055,0.45578192356239233,Reassign
US-2022-100734-CHO-TRI-54000,3195,,12-03-2028,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,,0.6533333333333334,0.3466666666666667,3.75,The Other Factory,32.076176,-81.088371,,,,,Wicked Choccy's,1539.7543333333333,1546.521,6.7666666666666515,0.4375412080836052,Reassign
US-2022-100769-CHO-FUD-51000,2554,,06-11-2027,Same Day,100769,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1585.1933333333334,1594.7033333333334,9.509999999999991,0.5963491642123607,Reassign
US-2022-100818-CHO-MIL-31000,2624,,26-11-2027,Second Class,100818,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,,0.6492307692307692,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1600.9022222222222,1617.0333333333333,16.131111111111068,0.9975744332900416,Reassign
US-2022-100888-CHO-SCR-58000,2352,2024-04-06,01-10-2027,Standard Class,100888,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1214.0,0.6944444444444444,0.3055555555555555,3.6,Secret Factory,32.881893,-111.768036,2024.0,4.0,2.0,5.0,Lot's O' Nuts,1139.3366666666666,1146.5366666666666,7.2000000000000455,0.6279781719439163,Reassign
US-2022-101000-CHO-FUD-51000,2361,2024-04-09,05-10-2027,Standard Class,101000,United States,Norwich,Connecticut,6360,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1126.0,0.6666666666666666,0.3333333333333333,3.6,Secret Factory,32.881893,-111.768036,2024.0,4.0,2.0,1.0,Lot's O' Nuts,1155.5633333333333,1162.26,6.696666666666715,0.5761763001967473,Reassign
US-2022-101091-CHO-NUT-13000,3915,2024-12-05,31-05-2028,Second Class,101091,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1480.0,0.7134670487106017,0.28653295128939826,3.49,Secret Factory,32.881893,-111.768036,2024.0,12.0,4.0,3.0,Lot's O' Nuts,1390.27,1399.7733333333333,9.50333333333333,0.6789194441004732,Reassign
US-2022-101126-CHO-MIL-31000,2142,2024-02-10,07-08-2027,Second Class,101126,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1039.0,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,2024.0,2.0,1.0,5.0,Wicked Choccy's,1009.3,1010.43,1.1299999999999955,0.11183357580436008,Reassign
US-2022-101511-CHO-TRI-54000,3742,,15-05-2028,Second Class,101511,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,,0.6533333333333333,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1638.58,1649.841111111111,11.261111111111177,0.6825573102325718,Reassign
US-2022-101707-CHO-SCR-58000,3051,,22-02-2028,Standard Class,101707,United States,San Diego,California,92105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,,0.6944444444444444,0.3055555555555555,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1640.2916587301586,1695.5605555555555,55.26889682539695,3.2596238833409243,Reassign
US-2022-101707-CHO-TRI-54000,3048,,22-02-2028,Standard Class,101707,United States,San Diego,California,92105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1509.2575000000002,1513.9597222222224,4.70222222222219,0.310590972348998,Reassign
US-2022-101868-CHO-MIL-31000,2661,2024-06-09,07-12-2027,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1187.0,0.6492307692307693,0.3507692307692308,3.25,Secret Factory,32.076176,-81.088371,2024.0,6.0,2.0,6.0,Wicked Choccy's,1121.56,1125.2366666666667,3.6766666666667334,0.3267460771215596,Reassign
US-2022-101868-CHO-TRI-54000,2662,2024-06-09,07-12-2027,Standard Class,101868,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1187.0,0.6533333333333333,0.3466666666666667,3.75,Secret Factory,32.076176,-81.088371,2024.0,6.0,2.0,6.0,Wicked Choccy's,1166.2,1170.2433333333333,4.043333333333294,0.34551218692408364,Reassign
US-2022-101889-CHO-MIL-31000,4150,,22-06-2028,Standard Class,101889,United States,Marion,Ohio,43302,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1523.93,1535.3733333333332,11.443333333333157,0.7453127578091643,Reassign
US-2022-101889-OTH-GUM-21000,4145,,22-06-2028,Standard Class,101889,United States,Marion,Ohio,43302,Other,Atlantic,OTH-GUM-21000,Wonka Gum,11.25,9,5.85,5.4,,0.52,0.48000000000000004,1.25,Wicked Choccy's,41.446333,-90.565487,,,,,Secret Factory,1522.6988888888889,1528.182222222222,5.483333333333121,0.3588141030301658,Reassign
US-2022-101910-CHO-SCR-58000,3803,,25-05-2028,Standard Class,101910,United States,Lake Elsinore,California,92530,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,,0.6944444444444444,0.3055555555555556,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1693.3255555555554,1695.5605555555555,2.2350000000001273,0.1318148144386281,Reassign
US-2022-101924-CHO-SCR-58000,3092,2024-09-04,01-03-2028,Standard Class,101924,United States,Medford,Oregon,97504,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1422.0,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,9.0,3.0,2.0,Lot's O' Nuts,1332.6733333333334,1338.98,6.306666666666615,0.47100529258589485,Reassign
US-2022-102016-CHO-FUD-51000,3162,2024-09-12,10-03-2028,Standard Class,102016,United States,Auburn,New York,13021,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1187.0,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,9.0,3.0,3.0,Lot's O' Nuts,1202.6691666666666,1208.5625,5.89333333333343,0.48763165606523706,Reassign
US-2022-102260-CHO-NUT-13000,3279,,18-03-2028,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,,0.7134670487106017,0.28653295128939826,3.49,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1513.7775555555552,1523.3931428571427,9.615587301587539,0.6311953908072204,Reassign
US-2022-102260-CHO-SCR-58000,3277,,18-03-2028,Standard Class,102260,United States,Franklin,Tennessee,37064,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,,0.6944444444444444,0.3055555555555556,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1571.4029206349205,1575.798753968254,4.395833333333485,0.27895905630485374,Reassign
US-2022-102281-CHO-MIL-31000,3430,2024-10-12,05-04-2028,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1212.0,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,2024.0,10.0,4.0,5.0,Wicked Choccy's,1317.4433333333334,1335.7666666666667,18.323333333333267,1.3717465625233898,Reassign
US-2022-102281-CHO-TRI-54000,3435,2024-10-12,05-04-2028,First Class,102281,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1212.0,0.6533333333333333,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,10.0,4.0,5.0,Wicked Choccy's,1190.4866666666667,1208.5266666666666,18.039999999999964,1.4927266809724207,Reassign
US-2022-102316-CHO-SCR-58000,2185,2024-03-01,24-08-2027,Second Class,102316,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1329.0,0.6944444444444444,0.3055555555555556,3.6,Secret Factory,32.881893,-111.768036,2024.0,3.0,1.0,4.0,Lot's O' Nuts,1188.2166666666667,1194.45,6.2333333333333485,0.5218580378695926,Reassign
US-2022-102491-CHO-SCR-58000,3041,,18-02-2028,Standard Class,102491,United States,Florence,Kentucky,41042,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,,0.6944444444444444,0.3055555555555555,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1479.9871666666666,1481.9671666666666,1.9800000000000182,0.13360619887777664,Reassign
US-2022-102778-CHO-TRI-54000,3743,,16-05-2028,First Class,102778,United States,Monroe,North Carolina,28110,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,,0.6533333333333334,0.3466666666666667,3.75,Sugar Shack,32.076176,-81.088371,,,,,Wicked Choccy's,1589.0040000000001,1594.0140000000001,5.009999999999991,0.3143008781604171,Reassign
US-2022-102806-CHO-MIL-31000,2563,,18-11-2027,Standard Class,102806,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,,0.6492307692307692,0.3507692307692307,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1652.22,1659.785,7.565000000000055,0.45578192356239233,Reassign
US-2022-102848-CHO-TRI-54000,3571,2024-11-07,01-05-2028,Second Class,102848,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1390.0,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,11.0,4.0,3.0,Wicked Choccy's,1297.0058333333334,1309.9725,12.966666666666697,0.9898426620915092,Reassign
US-2022-102855-CHO-FUD-51000,2341,2024-04-05,27-09-2027,Same Day,102855,United States,Spokane,Washington,99207,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,1241.0,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,4.0,2.0,4.0,Lot's O' Nuts,1136.74,1144.02,7.279999999999973,0.6363525113197298,Reassign
US-2022-102855-CHO-TRI-54000,2346,2024-04-05,27-09-2027,Same Day,102855,United States,Spokane,Washington,99207,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1241.0,0.6533333333333333,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,4.0,2.0,4.0,Wicked Choccy's,1159.1533333333334,1164.4333333333334,5.279999999999973,0.45343944121603974,Reassign
US-2022-102876-CHO-FUD-51000,3131,2024-09-07,06-03-2028,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1336.0,0.6666666666666666,0.3333333333333333,3.6,Sugar Shack,32.881893,-111.768036,2024.0,9.0,3.0,5.0,Lot's O' Nuts,1210.6933333333334,1258.2533333333333,47.559999999999945,3.779842956903216,Reassign
US-2022-102876-CHO-TRI-54000,3124,2024-09-07,06-03-2028,Standard Class,102876,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1336.0,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,9.0,3.0,5.0,Wicked Choccy's,1240.5344444444445,1247.8044444444445,7.269999999999982,0.5826233455384732,Reassign
US-2022-103072-CHO-NUT-13000,3351,,22-03-2028,Second Class,103072,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,,0.7134670487106017,0.28653295128939826,3.49,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1506.6033333333332,1508.2399999999998,1.6366666666665424,0.10851500203326676,Reassign
US-2022-103135-CHO-SCR-58000,2879,,18-01-2028,Standard Class,103135,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,,0.6944444444444444,0.3055555555555555,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1479.9871666666666,1481.9671666666666,1.9800000000000182,0.13360619887777664,Reassign
US-2022-103177-CHO-FUD-51000,2613,,22-11-2027,First Class,103177,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1608.911111111111,1610.8011111111111,1.8900000000001,0.11733292130003566,Reassign
US-2022-103177-CHO-MIL-31000,2612,,22-11-2027,First Class,103177,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1606.01,1608.5466666666666,2.5366666666666333,0.1576992896279022,Reassign
US-2022-103177-CHO-TRI-54000,2610,,22-11-2027,First Class,103177,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,,0.6533333333333334,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1593.5,1597.9,4.400000000000091,0.27536141185306284,Reassign
US-2022-103205-CHO-NUT-13000,3954,2024-12-08,01-06-2028,Second Class,103205,United States,Houston,Texas,77036,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1389.0,0.7134670487106017,0.2865329512893983,3.4899999999999998,Wicked Choccy's,32.881893,-111.768036,2024.0,12.0,4.0,6.0,Lot's O' Nuts,1366.3125,1391.46,25.147500000000036,1.8072743736794472,Reassign
US-2022-103716-CHO-MIL-31000,2476,,27-10-2027,Standard Class,103716,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1654.9172222222226,1659.6330555555558,4.715833333333194,0.2841491567998799,Reassign
