Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead_Time,Profit Margin,Cost Percentage,Unit Price,Recommended Factory,Factory_Latitude,Factory_Longitude,Order Year,Order Month,Order Quarter,Order Day of Week,Current Factory,Recommended Predicted Lead_Time,Current Predicted Lead_Time,Lead_Time Reduction,Lead_Time Reduction (%),Recommendation
US-2021-124737-CHO-SCR-58000,953,,17-02-2027,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,,0.6944444444444444,0.3055555555555556,3.6,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1425.9913888888889,1425.9913888888889,0.0,0.0,Keep Current Factory
US-2021-124737-CHO-TRI-54000,949,,17-02-2027,Standard Class,124737,United States,Denver,Colorado,80219,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,,0.6533333333333333,0.3466666666666667,3.75,Wicked Choccy's,32.076176,-81.088371,,,,,Wicked Choccy's,1353.797388888889,1353.797388888889,0.0,0.0,Keep Current Factory
US-2021-124807-CHO-FUD-51000,748,2024-07-12,05-01-2027,Second Class,124807,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,759.0,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,7.0,3.0,4.0,Lot's O' Nuts,940.1178888888888,940.1178888888888,0.0,0.0,Keep Current Factory
US-2021-124807-CHO-TRI-54000,745,2024-07-12,05-01-2027,Second Class,124807,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,759.0,0.6533333333333333,0.3466666666666666,3.75,Wicked Choccy's,32.076176,-81.088371,2024.0,7.0,3.0,4.0,Wicked Choccy's,867.3583333333333,867.3583333333333,0.0,0.0,Keep Current Factory
US-2021-124856-CHO-FUD-51000,1251,,26-03-2027,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1648.0311111111112,1753.8566666666666,105.82555555555541,6.033877087383923,Reassign
US-2021-124856-CHO-NUT-13000,1254,,26-03-2027,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,,0.7134670487106017,0.28653295128939826,3.49,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1425.2372222222223,1425.2372222222223,0.0,0.0,Keep Current Factory
US-2021-124856-CHO-TRI-54000,1257,,26-03-2027,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,,0.6533333333333333,0.3466666666666666,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1535.4333333333334,1541.6644444444444,6.231111111110977,0.4041807627830728,Reassign
US-2021-125136-CHO-FUD-51000,1239,,26-03-2027,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,,0.6666666666666666,0.3333333333333333,3.6,Sugar Shack,32.881893,-111.768036,,,,,Lot's O' Nuts,1585.153253968254,1586.5832539682538,1.4299999999998363,0.09013078868841064,Keep Current Factory
US-2021-125136-CHO-SCR-58000,1238,,26-03-2027,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,,0.6944444444444444,0.3055555555555556,3.6,Sugar Shack,32.881893,-111.768036,,,,,Lot's O' Nuts,1536.341111111111,1537.9433333333334,1.6022222222222808,0.10417953558468436,Reassign
US-2021-125150-CHO-FUD-51000,486,,13-11-2026,Standard Class,125150,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1732.1955555555555,1736.067777777778,3.87222222222249,0.22304556721737312,Reassign
US-2021-125171-CHO-SCR-58000,1009,2024-09-03,24-02-2027,Same Day,125171,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1082.0,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,9.0,3.0,1.0,Lot's O' Nuts,1179.1666666666667,1183.3833333333334,4.216666666666697,0.3563229722687799,Reassign
US-2021-125514-CHO-NUT-13000,1178,,15-03-2027,First Class,125514,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,,0.7134670487106017,0.28653295128939826,3.49,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1501.4546428571427,1501.4546428571427,0.0,0.0,Keep Current Factory
US-2021-125514-CHO-SCR-58000,1179,,15-03-2027,First Class,125514,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,,0.6944444444444444,0.3055555555555555,3.6,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1668.088888888889,1668.088888888889,0.0,0.0,Keep Current Factory
US-2021-125514-CHO-TRI-54000,1186,,15-03-2027,First Class,125514,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,,0.6533333333333334,0.3466666666666667,3.75,Sugar Shack,32.076176,-81.088371,,,,,Wicked Choccy's,1590.65,1591.8533333333332,1.2033333333331484,0.07559322885691826,Keep Current Factory
US-2021-125521-CHO-FUD-51000,182,,09-09-2026,Standard Class,125521,United States,Chesapeake,Virginia,23320,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,,0.6666666666666666,0.3333333333333333,3.6,Sugar Shack,32.881893,-111.768036,,,,,Lot's O' Nuts,1445.6733333333334,1446.2933333333333,0.6199999999998909,0.04286820561987593,Keep Current Factory
US-2021-125542-CHO-NUT-13000,1793,2024-12-05,30-05-2027,First Class,125542,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,1113.0,0.7134670487106017,0.28653295128939826,3.4899999999999998,Wicked Choccy's,32.881893,-111.768036,2024.0,12.0,4.0,3.0,Lot's O' Nuts,1340.2569444444443,1351.5969444444445,11.340000000000146,0.83900751970561,Reassign
US-2021-125542-CHO-TRI-54000,1798,2024-12-05,30-05-2027,First Class,125542,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1113.0,0.6533333333333334,0.3466666666666667,3.75,Wicked Choccy's,32.076176,-81.088371,2024.0,12.0,4.0,3.0,Wicked Choccy's,1221.84,1221.84,0.0,0.0,Keep Current Factory
US-2021-125556-CHO-MIL-31000,1578,,09-05-2027,Second Class,125556,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1530.0533333333333,1537.6033333333332,7.5499999999999545,0.4910239095041822,Reassign
US-2021-125556-CHO-TRI-54000,1582,,09-05-2027,Second Class,125556,United States,Fairfield,Connecticut,6824,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,,0.6533333333333333,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1636.7833333333333,1652.6366666666668,15.853333333333467,0.9592751784522187,Reassign
US-2021-125612-CHO-FUD-51000,850,2024-08-03,29-01-2027,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,1057.0,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,8.0,3.0,5.0,Lot's O' Nuts,1062.5933333333332,1113.5066666666667,50.91333333333341,4.572342030582073,Reassign
US-2021-125612-CHO-SCR-58000,847,2024-08-03,29-01-2027,Standard Class,125612,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1057.0,0.6944444444444444,0.3055555555555556,3.6,Sugar Shack,32.881893,-111.768036,2024.0,8.0,3.0,5.0,Lot's O' Nuts,1107.3966666666668,1107.5033333333333,0.10666666666656965,0.009631272742586447,Keep Current Factory
US-2021-125682-OTH-GUM-21000,1666,,18-05-2027,First Class,125682,United States,Atlanta,Georgia,30318,Other,Gulf,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,,0.52,0.48,1.25,Lot's O' Nuts,41.446333,-90.565487,,,,,Secret Factory,1610.67,1618.4566666666667,7.786666666666633,0.48111678409678155,Reassign
US-2021-125731-CHO-NUT-13000,1079,2024-09-10,09-03-2027,Standard Class,125731,United States,Gresham,Oregon,97030,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,881.0,0.7134670487106017,0.2865329512893983,3.4899999999999998,Sugar Shack,32.881893,-111.768036,2024.0,9.0,3.0,1.0,Lot's O' Nuts,1066.45,1066.83,0.37999999999988177,0.035619545757044874,Keep Current Factory
US-2021-125731-CHO-SCR-58000,1083,2024-09-10,09-03-2027,Standard Class,125731,United States,Gresham,Oregon,97030,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,881.0,0.6944444444444444,0.3055555555555556,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,9.0,3.0,1.0,Lot's O' Nuts,992.7533333333333,992.7533333333333,0.0,0.0,Keep Current Factory
US-2021-125759-OTH-GUM-21000,100,2024-02-08,02-08-2026,First Class,125759,United States,North Las Vegas,Nevada,89031,Other,Pacific,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,730.0,0.52,0.48,1.25,Secret Factory,41.446333,-90.565487,2024.0,2.0,1.0,3.0,Secret Factory,811.57,811.57,0.0,0.0,Keep Current Factory
US-2021-125829-CHO-FUD-51000,1488,2024-11-04,04-05-2027,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1118.0,0.6666666666666666,0.3333333333333333,3.6,Sugar Shack,32.881893,-111.768036,2024.0,11.0,4.0,0.0,Lot's O' Nuts,1089.95,1090.0466666666666,0.09666666666657875,0.008868121854102157,Keep Current Factory
US-2021-125829-CHO-MIL-31000,1486,2024-11-04,04-05-2027,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1118.0,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,2024.0,11.0,4.0,0.0,Wicked Choccy's,1095.5233333333333,1097.52,1.9966666666666697,0.18192531039677362,Reassign
US-2021-125829-CHO-SCR-58000,1492,2024-11-04,04-05-2027,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1118.0,0.6944444444444444,0.3055555555555556,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,11.0,4.0,0.0,Lot's O' Nuts,1071.9533333333334,1071.9533333333334,0.0,0.0,Keep Current Factory
US-2021-125829-CHO-TRI-54000,1493,2024-11-04,04-05-2027,Standard Class,125829,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1118.0,0.6533333333333333,0.3466666666666667,3.75,Lot's O' Nuts,32.076176,-81.088371,2024.0,11.0,4.0,0.0,Wicked Choccy's,1076.2733333333333,1093.52,17.24666666666667,1.5771697515058407,Reassign
US-2021-125997-CHO-FUD-51000,1175,,16-03-2027,First Class,125997,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,,0.6666666666666666,0.3333333333333333,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1635.7477777777776,1645.27,9.522222222222354,0.5787634991352394,Reassign
US-2021-125997-CHO-MIL-31000,1161,,16-03-2027,First Class,125997,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,,0.6492307692307692,0.3507692307692307,3.25,Sugar Shack,32.076176,-81.088371,,,,,Wicked Choccy's,1537.0583333333334,1541.3316666666667,4.273333333333312,0.27724943474203445,Reassign
US-2021-125997-CHO-NUT-13000,1174,,16-03-2027,First Class,125997,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,,0.7134670487106017,0.28653295128939826,3.49,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1603.48,1607.0466666666666,3.566666666666606,0.22193920939860323,Reassign
US-2021-125997-CHO-SCR-58000,1159,,16-03-2027,First Class,125997,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,,0.6944444444444444,0.3055555555555556,3.6,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1548.4465873015872,1548.4465873015872,0.0,0.0,Keep Current Factory
US-2021-126032-CHO-NUT-13000,668,,19-12-2026,Standard Class,126032,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,,0.7134670487106016,0.28653295128939826,3.49,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1479.2701666666667,1479.2701666666667,0.0,0.0,Keep Current Factory
US-2021-126193-CHO-FUD-51000,1027,2024-09-07,07-03-2027,Standard Class,126193,United States,Oswego,Illinois,60543,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,971.0,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,9.0,3.0,5.0,Lot's O' Nuts,1009.7044444444443,1009.7044444444443,0.0,0.0,Keep Current Factory
US-2021-126193-CHO-NUT-13000,1026,2024-09-07,07-03-2027,Standard Class,126193,United States,Oswego,Illinois,60543,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,971.0,0.7134670487106017,0.2865329512893983,3.4899999999999998,Wicked Choccy's,32.881893,-111.768036,2024.0,9.0,3.0,5.0,Lot's O' Nuts,1068.893888888889,1071.4027777777776,2.5088888888885776,0.2341686003551647,Reassign
US-2021-126193-CHO-SCR-58000,1024,2024-09-07,07-03-2027,Standard Class,126193,United States,Oswego,Illinois,60543,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,971.0,0.6944444444444444,0.3055555555555555,3.6,Sugar Shack,32.881893,-111.768036,2024.0,9.0,3.0,5.0,Lot's O' Nuts,1005.9533333333334,1005.97,0.01666666666665151,0.0016567757156427635,Keep Current Factory
US-2021-126200-CHO-MIL-31000,962,,19-02-2027,Standard Class,126200,United States,Houston,Texas,77070,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1492.0322222222221,1501.164888888889,9.132666666666864,0.6083719872656063,Reassign
US-2021-126200-CHO-NUT-13000,963,,19-02-2027,Standard Class,126200,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,,0.7134670487106016,0.28653295128939826,3.49,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1371.8764074074074,1371.8764074074074,0.0,0.0,Keep Current Factory
US-2021-126277-CHO-FUD-51000,1102,,11-03-2027,Second Class,126277,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1676.191111111111,1677.0977777777778,0.9066666666667516,0.054061646177131155,Keep Current Factory
US-2021-126333-CHO-FUD-51000,1949,,20-06-2027,Standard Class,126333,United States,Port Arthur,Texas,77642,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1531.1733333333334,1531.1733333333334,0.0,0.0,Keep Current Factory
US-2021-126340-CHO-MIL-31000,1518,2024-11-08,07-05-2027,Standard Class,126340,United States,Redding,California,96003,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,999.0,0.6492307692307693,0.3507692307692308,3.25,Sugar Shack,32.076176,-81.088371,2024.0,11.0,4.0,4.0,Wicked Choccy's,1121.2177857142856,1122.6597857142856,1.4420000000000073,0.12844496777646164,Reassign
US-2021-126361-CHO-FUD-51000,857,2024-08-04,30-01-2027,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1027.0,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,8.0,3.0,6.0,Lot's O' Nuts,1026.0033333333333,1026.0033333333333,0.0,0.0,Keep Current Factory
US-2021-126361-CHO-MIL-31000,859,2024-08-04,30-01-2027,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1027.0,0.6492307692307693,0.3507692307692308,3.25,Wicked Choccy's,32.076176,-81.088371,2024.0,8.0,3.0,6.0,Wicked Choccy's,1031.7666666666667,1031.7666666666667,0.0,0.0,Keep Current Factory
US-2021-126361-CHO-NUT-13000,852,2024-08-04,30-01-2027,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1027.0,0.7134670487106016,0.28653295128939826,3.49,Sugar Shack,32.881893,-111.768036,2024.0,8.0,3.0,6.0,Lot's O' Nuts,1041.0166666666667,1042.15,1.1333333333334394,0.10874954021335118,Reassign
US-2021-126361-CHO-SCR-58000,855,2024-08-04,30-01-2027,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,1027.0,0.6944444444444444,0.3055555555555556,3.6,Wicked Choccy's,32.881893,-111.768036,2024.0,8.0,3.0,6.0,Lot's O' Nuts,1022.49,1041.7566666666667,19.26666666666665,1.8494402083659958,Reassign
US-2021-126361-CHO-TRI-54000,854,2024-08-04,30-01-2027,Second Class,126361,United States,Pleasant Grove,Utah,84062,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1027.0,0.6533333333333334,0.3466666666666667,3.75,Wicked Choccy's,32.076176,-81.088371,2024.0,8.0,3.0,6.0,Wicked Choccy's,1016.6633333333333,1016.6633333333333,0.0,0.0,Keep Current Factory
US-2021-126403-CHO-FUD-51000,1074,2024-09-09,05-03-2027,Second Class,126403,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,907.0,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,9.0,3.0,0.0,Lot's O' Nuts,933.2333333333333,933.2333333333333,0.0,0.0,Keep Current Factory
US-2021-126403-CHO-MIL-31000,1072,2024-09-09,05-03-2027,Second Class,126403,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,907.0,0.6492307692307693,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,2024.0,9.0,3.0,0.0,Wicked Choccy's,937.9266666666666,938.0266666666666,0.10000000000002274,0.010660677734821619,Keep Current Factory
US-2021-126403-CHO-NUT-13000,1075,2024-09-09,05-03-2027,Second Class,126403,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,907.0,0.7134670487106017,0.2865329512893983,3.4899999999999998,Lot's O' Nuts,32.881893,-111.768036,2024.0,9.0,3.0,0.0,Lot's O' Nuts,913.7533333333333,913.7533333333333,0.0,0.0,Keep Current Factory
US-2021-126403-CHO-SCR-58000,1066,2024-09-09,05-03-2027,Second Class,126403,United States,Lowell,Massachusetts,1852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,907.0,0.6944444444444444,0.3055555555555555,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,9.0,3.0,0.0,Lot's O' Nuts,912.8466666666667,912.8466666666667,0.0,0.0,Keep Current Factory
US-2021-126480-CHO-TRI-54000,1171,,17-03-2027,Standard Class,126480,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,,0.6533333333333334,0.3466666666666667,3.75,Wicked Choccy's,32.076176,-81.088371,,,,,Wicked Choccy's,1572.0080555555558,1572.0080555555558,0.0,0.0,Keep Current Factory
US-2021-126522-CHO-SCR-58000,994,2024-09-01,26-02-2027,Second Class,126522,United States,Escondido,California,92025,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1144.0,0.6944444444444444,0.3055555555555555,3.6,Sugar Shack,32.881893,-111.768036,2024.0,9.0,3.0,6.0,Lot's O' Nuts,1200.2088888888889,1201.6255555555556,1.4166666666667425,0.11789585034347622,Reassign
US-2021-126571-CHO-FUD-51000,1325,2024-10-11,07-04-2027,Standard Class,126571,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,878.0,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,2024.0,10.0,4.0,4.0,Lot's O' Nuts,1007.6733333333333,1007.6733333333333,0.0,0.0,Keep Current Factory
US-2021-126571-CHO-TRI-54000,1328,2024-10-11,07-04-2027,Standard Class,126571,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,878.0,0.6533333333333334,0.3466666666666667,3.75,Wicked Choccy's,32.076176,-81.088371,2024.0,10.0,4.0,4.0,Wicked Choccy's,998.2566666666667,998.2566666666667,0.0,0.0,Keep Current Factory
US-2021-126683-CHO-FUD-51000,1243,,24-03-2027,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,,0.6666666666666666,0.3333333333333333,3.6,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1510.155,1510.155,0.0,0.0,Keep Current Factory
US-2021-126683-CHO-MIL-31000,1245,,24-03-2027,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,,0.6492307692307692,0.3507692307692308,3.25,Lot's O' Nuts,32.076176,-81.088371,,,,,Wicked Choccy's,1526.9966666666667,1536.41,9.413333333333412,0.6126836803544244,Reassign
US-2021-126760-CHO-FUD-51000,827,,23-01-2027,Standard Class,126760,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,,0.6666666666666666,0.3333333333333333,3.6,The Other Factory,32.881893,-111.768036,,,,,Lot's O' Nuts,1555.3426666666667,1556.8226666666667,1.4800000000000182,0.09506541956823288,Keep Current Factory
US-2021-126760-CHO-NUT-13000,817,,23-01-2027,Standard Class,126760,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9,22.41,9.0,,0.7134670487106017,0.28653295128939826,3.49,Lot's O' Nuts,32.881893,-111.768036,,,,,Lot's O' Nuts,1628.071444444444,1628.071444444444,0.0,0.0,Keep Current Factory
US-2021-126760-CHO-TRI-54000,815,,23-01-2027,Standard Class,126760,United States,North Las Vegas,Nevada,89031,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,,0.6533333333333333,0.3466666666666667,3.75,Wicked Choccy's,32.076176,-81.088371,,,,,Wicked Choccy's,1468.0873888888887,1468.0873888888887,0.0,0.0,Keep Current Factory
US-2021-126802-CHO-SCR-58000,2001,,28-06-2027,Standard Class,126802,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,,0.6944444444444444,0.3055555555555555,3.6,Wicked Choccy's,32.881893,-111.768036,,,,,Lot's O' Nuts,1537.972388888889,1547.6890555555558,9.716666666666697,0.6278177539466298,Reassign
US-2021-126907-CHO-FUD-51000,1447,2024-11-01,01-05-2027,Standard Class,126907,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1206.0,0.6666666666666666,0.3333333333333333,3.6,Secret Factory,32.881893,-111.768036,2024.0,11.0,4.0,4.0,Lot's O' Nuts,1168.9433333333334,1171.94,2.9966666666666697,0.25570137265275267,Reassign
US-2021-126963-CHO-NUT-13000,620,,06-12-2026,Same Day,126963,United States,El Paso,Texas,79907,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,,0.7134670487106017,0.28653295128939826,3.49,Sugar Shack,32.881893,-111.768036,,,,,Lot's O' Nuts,1418.31,1420.3366666666666,2.0266666666666424,0.1426891746323038,Reassign
